station_id,station_name,total_departures,member_dep,casual_dep,electric_dep,lat,lng,avg_duration,total_arrivals,net_flow,pct_member
3925.03,Sterling Pl & Rochester Ave,2920,1941,979,2593,40.67128,-73.92825,13.98,2375,-545,66.47
6383.06,60 St & 37 Ave,2919,2561,358,1880,40.74952,-73.90265,10.24,2942,23,87.74
6167.03,51 St & Queens Blvd,2915,2388,527,2160,40.7429,-73.91395,13.31,2647,-268,81.92
8130.02,E 165 St & Jerome Ave,2911,2295,616,2351,40.83263,-73.925101,13.24,2910,-1,78.84
6509.07,92 St & 35 Ave,2907,2282,625,1603,40.7529,-73.87536,10.67,2796,-111,78.5
8096.02,Jerome Ave & E 164 St,2907,2359,548,2440,40.831444,-73.926226,13.63,2977,70,81.15
6579.03,58 St & 32 Ave,2901,2154,747,2178,40.75574,-73.903427,9.86,2918,17,74.25
8257.03,Crotona Ave & Crotona Park N,2876,2250,626,2417,40.84234,-73.89409,12.33,2935,59,78.23
8252.03,Crotona Pkwy & Elsmere Pl,2875,2162,713,2508,40.84188,-73.8855,10.87,2834,-41,75.2
6298.04,69 St & 38 Ave,2870,2220,650,1966,40.74694504524519,-73.89650255441666,11.04,2536,-334,77.35
8081.01,Jerome Ave & Ogden Ave,2869,2347,522,2202,40.829797,-73.931015,11.98,2905,36,81.81
8732.04,W 218 St & Indian Rd,2868,2227,641,2331,40.873054589370895,-73.91837194561958,15.67,2941,73,77.65
3504.02,New York Ave & Hawthorne St,2868,2276,592,1907,40.65794,-73.94735,12.58,2930,62,79.36
3188.04,Rugby Rd & Albemarle Rd,2860,2267,593,1994,40.64672,-73.96637,14.88,2913,53,79.27
7948.10,Intervale Ave & Westchester Ave,2854,2249,605,2387,40.821967,-73.896752,11.39,2228,-626,78.8
7867.04,Southern Blvd & Tiffany St,2851,2208,643,2413,40.818185,-73.894143,13.43,2953,102,77.45
6465.04,95 St & 35 Ave,2844,2036,808,2244,40.75301,-73.87266,11.73,2849,5,71.59
3999.06,Park Pl & Buffalo Ave,2841,2013,828,2350,40.67202,-73.92539,13.25,2715,-126,70.86
3779.02,3 Ave & 17 St,2839,2346,493,2049,40.666168,-73.995549,12.4,2871,32,82.63
8432.11,Amsterdam Ave & W 189 St,2815,2187,628,2473,40.85318758861975,-73.92715752124786,15.13,2749,-66,77.69
8353.02,Amsterdam Ave & W 180 St,2807,1947,860,2381,40.847396,-73.931205,15.21,2397,-410,69.36
4862.07,Cooper Ave & 65 Pl,2792,2189,603,2187,40.69953,-73.88873,14.29,2740,-52,78.4
6603.06,32 Ave & 77 St,2781,2293,488,1721,40.75727,-73.89024,9.71,2815,34,82.45
6155.03,Corona Ave & 92 St,2765,1939,826,2186,40.7424,-73.87251,10.53,2790,25,70.13
8469.05,Audubon Ave & W 192 St,2764,2175,589,2678,40.85589030603889,-73.92708241939545,14.32,2690,-74,78.69
6460.06,62 St & 34 Ave,2759,2290,469,1335,40.75201,-73.89986,11.6,2791,32,83.0
8229.04,Sheridan Ave & E 172 St,2735,2193,542,2526,40.840494,-73.911479,11.29,2682,-53,80.18
6143.01,36 St & 47 Ave,2734,2495,239,1820,40.74221834996096,-73.92935156822205,10.26,2673,-61,91.26
6380.10,39 Ave & 99 St,2727,1898,829,1811,40.74962,-73.86677,9.07,2752,25,69.6
8077.07,Gerard Ave & E 164 St,2726,2161,565,2280,40.830262,-73.923391,14.57,2734,8,79.27
7719.13,Southern Blvd & E 142 St,2717,2171,546,2365,40.807347437082,-73.90809774398804,12.09,2770,53,79.9
3113.10,Stratford Rd & Beverley Rd,2717,2269,448,1666,40.64378,-73.96867,14.11,2796,79,83.51
7940.02,E 155 St & Courtlandt Ave,2715,2276,439,2537,40.82057,-73.917579,11.23,2819,104,83.83
6994.06,Ditmars Blvd & 79 St,2710,2208,502,2272,40.768728,-73.890745,13.14,2743,33,81.48
8415.01,E 181 St & Bathgate Ave,2708,2065,643,2503,40.85198,-73.89438,11.02,2719,11,76.26
5369.01,Grand Ave & 55 St,2704,1577,1127,2322,40.71888,-73.91427,15.66,2717,13,58.32
3034.02,Matthews Ct & Coney Island Ave,2701,2200,501,1759,40.64235,-73.96951,16.22,2813,112,81.45
8119.05,W 159 St & Edgecombe Ave,2701,2073,628,2323,40.833303,-73.939326,13.37,2602,-99,76.75
8535.01,Buchanan Pl & Grand Ave,2698,2250,448,2384,40.85834,-73.90626,10.87,2707,9,83.4
6171.02,111 St & 53 Ave,2683,1457,1226,1778,40.74336,-73.85129,16.47,2801,118,54.3
8752.01,Bedford Park Blvd & Paul Ave,2679,1971,708,2249,40.87444,-73.89186,10.18,2621,-58,73.57
6701.05,Jackson Mill Rd & 93 St,2678,1916,762,1865,40.75874,-73.87535,12.18,2601,-77,71.55
8327.15,Featherbed Ln & Nelson Ave,2661,2084,577,2424,40.846011,-73.919637,10.93,2593,-68,78.32
8384.03,W Tremont Ave & Grand Ave,2661,2104,557,2524,40.850036,-73.912785,11.84,2516,-145,79.07
8756.07,Sedgwick Ave & W 231 St,2660,1635,1025,2513,40.87512,-73.90126,11.38,2791,131,61.47
7687.05,E 135 St & St Ann's Ave,2660,1937,723,2362,40.805089,-73.918889,13.82,2726,66,72.82
2832.03,4 Ave & Shore Road Dr,2657,1829,828,1992,40.637033,-74.022141,21.15,2700,43,68.84
8303.06,Grand Concourse & E 175 St,2657,2150,507,2472,40.84627592921954,-73.90931278467178,11.72,2633,-24,80.92
8514.05,Walton Ave & E 183 St,2654,2188,466,2505,40.858472,-73.90266,11.14,2589,-65,82.44
8707.01,Goulden Ave & W 197 St,2645,2099,546,2412,40.87156,-73.89714,10.62,2709,64,79.36
8344.04,Macombs Rd & W 175 St,2638,2204,434,2495,40.848177,-73.916082,10.63,2451,-187,83.55
8281.06,Clay Ave & E 173 St,2637,1961,676,2388,40.843264,-73.904867,11.4,2634,-3,74.36
4120.02,Fulton St & Williams Ave,2628,1893,735,2208,40.67709,-73.9008,20.05,2772,144,72.03
6276.02,Woodside Ave & 55 St,2626,2233,393,1531,40.74679,-73.90893,9.01,2639,13,85.03
6258.03,72 St & 41 Ave,2621,2165,456,1743,40.7448,-73.89377,10.26,2247,-374,82.6
6110.01,34 St & 48 Ave,2620,2256,364,1720,40.740821207823245,-73.93147185444832,12.35,2378,-242,86.11
6748.04,82 St & 30 Ave,2606,2196,410,1922,40.76109,-73.88632,11.86,2630,24,84.27
3451.01,34 St & 5 Ave,2604,1953,651,2024,40.654098,-74.001131,12.38,2662,58,75.0
4187.04,Sumpter St & Fulton St,2602,1818,784,1952,40.67923,-73.92588,12.23,2517,-85,69.87
8183.02,University Ave & W 168 St,2599,2156,443,2478,40.838706,-73.927034,11.27,2595,-4,82.95
5360.02,60 St & 60 Rd,2592,2085,507,2344,40.71592232709503,-73.90601366758347,13.49,2647,55,80.44
8356.02,E Tremont Ave & E 176 St,2577,1962,615,2282,40.847798,-73.901883,11.48,2631,54,76.14
8210.01,W 163 St & Riverside Dr,2575,2089,486,2249,40.839278,-73.945446,17.04,2591,16,81.13
6401.01,43 St & 37 Ave,2568,2198,370,1603,40.750181,-73.919998,11.09,2387,-181,85.59
8615.01,Bainbridge Ave & E 196 St,2567,2066,501,2451,40.86648,-73.89042,10.8,2572,5,80.48
8541.04,E 191 St & Bathgate Ave,2561,2059,502,2196,40.8601,-73.8866,12.27,2615,54,80.4
6733.01,99 St & Astoria Blvd,2554,1983,571,1755,40.76196,-73.87042,11.36,2551,-3,77.64
6709.01,31 Ave & 84 St,2549,2028,521,1751,40.75947,-73.88431,10.71,2513,-36,79.56
6709.05,31 Ave & 86 St,2539,1979,560,2013,40.75958,-73.88219,10.75,2609,70,77.94
3093.07,57 St & 4 Ave,2536,1897,639,1861,40.642622,-74.016866,15.1,2572,36,74.8
5920.03,94 St & 57 Ave,2536,1835,701,1952,40.73628,-73.86752,14.0,2701,165,72.36
3286.07,Rogers Ave & Snyder Ave,2532,1783,749,1934,40.64871,-73.95218,16.09,2625,93,70.42
8707.04,Strong St & University Ave,2516,2008,508,2335,40.87119,-73.89918,10.14,2471,-45,79.81
6165.06,Whitney Ave & Ketcham Pl,2513,1901,612,1790,40.74249,-73.87809,11.28,2554,41,75.65
7363.03,21 St & 20 Ave,2510,2271,239,1713,40.78393602019729,-73.91273114065842,10.11,2473,-37,90.48
2861.02,57 St & 7 Ave,2509,1968,541,1821,40.638566,-74.010147,11.39,2532,23,78.44
2883.03,3 Ave & Wakeman Pl,2507,1790,717,1688,40.638246,-74.024714,21.08,2613,106,71.4
8366.06,W 176 St & Montgomery Ave,2506,2054,452,2453,40.849629,-73.919205,12.69,2486,-20,81.96
3535.03,Winthrop St & Albany Ave,2506,2065,441,1701,40.6577,-73.9398,12.1,2606,100,82.4
6356.01,87 St & Roosevelt Ave,2503,1864,639,1738,40.74825,-73.87936,11.34,2458,-45,74.47
6141.02,72 St & Woodside Ave,2500,1954,546,1771,40.74288,-73.89283,9.58,2379,-121,78.16
6970.02,Ditmars Blvd & 102 St,2500,1657,843,1969,40.76894,-73.86832,19.02,2531,31,66.28
3885.06,Buffalo Ave & St John's Pl,2499,1624,875,2109,40.67015,-73.92538,14.3,2222,-277,64.99
6056.02,Queens Blvd & Albion Ave,2497,1946,551,1632,40.73856,-73.88553,13.27,2528,31,77.93
8374.02,Park Ave & E 179 St,2490,2098,392,2341,40.85014,-73.89818,11.92,2547,57,84.26
3423.10,Clarkson Ave & E 40 St,2487,1852,635,1979,40.65592,-73.94068,13.83,2260,-227,74.47
2951.05,55 St & 7 Ave,2486,1977,509,1712,40.639673,-74.008957,11.96,2538,52,79.53
8366.07,University Ave & Brandt Pl,2484,1873,611,2278,40.848354,-73.918389,11.34,2247,-237,75.4
8679.03,10 Ave & W 215 St,2483,2053,430,1897,40.86932465640094,-73.91519755125046,10.68,2537,54,82.68
8325.12,Crotona Pkwy & Bronx Park S,2478,1884,594,1903,40.84784,-73.883,13.29,2485,7,76.03
8061.01,Jerome Ave & Anderson Ave,2466,2019,447,1941,40.830179,-73.928747,14.02,2489,23,81.87
3214.04,Tilden Ave & Lott St,2465,1983,482,1846,40.64661,-73.95401,15.61,2486,21,80.45
8052.01,Webster Ave & E 166 St,2458,2115,343,2073,40.828975,-73.911259,9.53,2490,32,86.05
6772.11,30 Ave & 96 St,2454,1907,547,1993,40.76086,-73.87308,11.8,2460,6,77.71
7931.05,E 160 St & Tinton Ave,2450,2032,418,2255,40.820302,-73.903944,12.68,2399,-51,82.94
8410.10,E 182 St & Belmont Ave,2450,1785,665,2303,40.85089,-73.88793,10.41,1403,-1047,72.86
5289.05,56 St & Arnold Ave,2447,1866,581,2063,40.71484,-73.909,13.99,2464,17,76.26
6757.03,73 St & 25 Ave,2446,1903,543,1533,40.76205,-73.895,11.52,2464,18,77.8
8639.01,W 192 St & University Ave,2445,2034,411,2277,40.866899,-73.901942,11.43,2364,-81,83.19
8571.02,Grand Ave & W Fordham Rd,2437,1875,562,2243,40.86288,-73.90316,10.29,2252,-185,76.94
8555.05,Loring Pl North & W 183 St,2437,1942,495,2378,40.8604244,-73.9093359997,10.65,2386,-51,79.69
6527.07,75 St & Northern Blvd,2432,2021,411,1219,40.75473,-73.8918,9.79,2426,-6,83.1
5998.09,61 St & Laurel Hill Blvd,2426,2017,409,1822,40.7388,-73.90338,10.52,2439,13,83.14
2782.02,5 Ave & 67 St,2424,1655,769,1687,40.635679,-74.020005,18.82,2464,40,68.28
8407.03,W Tremont Ave & Montgomery Ave,2423,1851,572,2358,40.851788,-73.916418,11.66,2431,8,76.39
3135.04,Chester Ave & 12 Ave,2417,1790,627,1627,40.644367,-73.984276,15.13,2452,35,74.06
6817.15,25 Ave & 85 St,2416,1798,618,1709,40.76328,-73.88404,12.96,2439,23,74.42
4956.02,Humboldt St & Varet St,2413,1973,440,1719,40.7031724,-73.940636,13.06,2443,30,81.77
8394.15,Amsterdam Ave & W 186 St,2408,1829,579,1967,40.851113,-73.928808,12.54,2217,-191,75.96
6119.01,49 Ave & 27 St,2404,1992,412,1905,40.74113,-73.942518,13.68,2464,60,82.86
3492.04,34 St & 4 Ave,2400,1836,564,1773,40.655278,-74.003101,13.89,2442,42,76.5
6462.09,29 St & 40 Ave,2399,1923,476,1590,40.75217,-73.93588,12.65,2399,0,80.16
8766.03,Grand Concourse & E 205 St,2396,1979,417,2248,40.875531,-73.8863864831,11.07,2427,31,82.6
5409.02,Page Pl & Grand Ave,2395,1671,724,2015,40.71798,-73.91818,14.89,2357,-38,69.77
8601.04,Grand Concourse & E 192 St,2388,1646,742,2128,40.86448,-73.89522,13.61,2398,10,68.93
7983.02,Longfellow Ave & Aldus St,2384,1778,606,2039,40.82319448542357,-73.88762910982096,17.17,2330,-54,74.58
5956.04,64 St & 51 Ave,2380,2069,311,1690,40.73577,-73.90184,11.89,2443,63,86.93
8828.02,Sedgwick Ave & Hillman Ave,2378,1935,443,2156,40.88224,-73.89136,10.92,2394,16,81.37
7032.06,Hazen St & 20 Ave,2375,1768,607,1788,40.772092,-73.895166,12.39,2380,5,74.44
4798.10,Stephen St & Seneca Ave,2374,1685,689,1628,40.6988,-73.9007,13.21,1981,-393,70.98
4113.01,Pacific St & Rochester Ave,2373,1530,843,1975,40.67639,-73.92748,13.21,2363,-10,64.48
5160.01,Metropolitan Ave & 65 Ln,2366,1653,713,1914,40.71225,-73.89111,17.17,2321,-45,69.86
6618.02,100 St & Northern Blvd,2357,1574,783,1910,40.75748,-73.86843,12.19,2380,23,66.78
5992.02,36 St & Hunters Point Ave,2353,1967,386,1649,40.73781699881193,-73.93024072051048,11.73,2354,1,83.6
8636.04,Dyckman St & Henshaw St,2350,1531,819,1327,40.867357,-73.92936,29.13,2449,99,65.15
8358.10,Cabrini Blvd & W 177 St,2349,1755,594,1905,40.848282,-73.941343,19.81,1893,-456,74.71
3845.05,Eastern Pkwy & Ralph Ave,2348,1588,760,1966,40.66852,-73.92284,14.62,2337,-11,67.63
6741.03,91 St & 31 Ave,2346,1728,618,1459,40.76022,-73.87774,10.42,2322,-24,73.66
5256.06,Vesey St & West St,2345,2121,224,1651,40.714063,-74.014432,12.99,2371,26,90.45
7945.07,Walton Ave & E 153 St,2332,1778,554,2034,40.822351,-73.926907,12.78,2377,45,76.24
8084.03,Fulton Ave & E 168 St,2331,1852,479,2040,40.830471,-73.904556,10.57,2323,-8,79.45
8786.01,Giles Pl & Fort Independence St,2322,1711,611,2178,40.87869,-73.89862,10.05,2362,40,73.69
7654.04,E 138 St & Willow Ave,2320,1653,667,1892,40.804168,-73.911545,13.69,2330,10,71.25
8049.05,Edgecombe Ave & W 150 St,2313,1804,509,2013,40.826881,-73.941427,12.43,2110,-203,77.99
8225.05,Clay Ave & Claremont Pkwy,2302,1853,449,1943,40.83999,-73.90549,10.3,2331,29,80.5
6337.09,103 St & 41 Ave,2285,1519,766,1778,40.74875,-73.86285,11.61,2360,75,66.48
8153.10,W 163 St & Edgecombe Ave,2271,1871,400,1968,40.835798,-73.937496,12.71,2060,-211,82.39
8323.05,Townsend Ave & E 175 St,2267,1966,301,2047,40.84741,-73.911359,11.17,2284,17,86.72
8268.08,E 179 St & Daly Ave,2263,1826,437,2033,40.84335,-73.88247,13.53,2235,-28,80.69
6536.02,62 St & Northern Blvd,2258,1753,505,1278,40.754176,-73.900318,9.84,2264,6,77.64
3532.02,2 Ave & 32 St,2255,1880,375,1601,40.659176,-74.006584,19.6,2383,128,83.37
8472.08,Webster Ave & Ford St,2251,1733,518,1934,40.85556,-73.89615,11.44,2274,23,76.99
7626.02,Willow Ave & E 133 St,2250,1748,502,1610,40.800933,-73.913863,16.04,2240,-10,77.69
8703.05,Grand Concourse & E 199 St,2243,1569,674,2115,40.87142,-73.88839,12.58,2303,60,69.95
6576.07,102 St & 34 Ave,2239,1440,799,1650,40.75584,-73.86621,10.75,2296,57,64.31
8241.07,3 Ave & E 174 St,2237,1838,399,1729,40.84224,-73.8985,11.99,2204,-33,82.16
7820.05,Hunts Point Ave & Bryant Ave,2236,1719,517,2124,40.813991,-73.8855,16.76,2285,49,76.88
6392.02,39 Ave & 54 St,2234,1863,371,907,40.74891,-73.90899,8.11,2253,19,83.39
8520.01,Andrew Ave N & Hall of Fame Tce,2228,1677,551,2089,40.85834,-73.91008,11.74,2235,7,75.27
8505.08,E 189 St & Bathgate Ave,2217,1612,605,1908,40.85859,-73.88821,13.36,2296,79,72.71
3129.08,53 St & 5 Ave,2214,1700,514,1693,40.643371,-74.011884,14.0,2204,-10,76.78
4064.03,Bergen St & Saratoga Ave,2209,1480,729,2012,40.67423,-73.91656,14.33,2139,-70,67.0
8245.03,Mount Eden Pkwy & Eastburn Ave,2201,1673,528,1878,40.842675,-73.908544,13.28,2262,61,76.01
5806.01,53 Ave & 62 St,2193,1710,483,1700,40.73169,-73.90159,11.83,2230,37,77.98
8815.01,Sedgwick Ave & Giles Pl,2193,1666,527,2109,40.88111,-73.8965,10.43,2205,12,75.97
5923.02,51 Ave & 61 St,2189,1819,370,1458,40.73568,-73.90387,10.49,2205,16,83.1
6633.01,Shea Rd & Boat Basin Pl,2188,1365,823,1755,40.75777,-73.84887,26.08,3016,828,62.39
8284.01,Bronx Park S & Bryant Ave,2179,1516,663,1812,40.84437,-73.87796,13.81,2224,45,69.57
3486.02,Clarkson Ave & Utica Ave,2174,1321,853,1706,40.65666,-73.93109,14.33,2213,39,60.76
6138.07,108 St & 52 Ave,2168,1214,954,1820,40.74310053056842,-73.85466891367044,12.24,2424,256,56.0
6225.03,41 Ave & 67 St,2167,1785,382,1298,40.74446,-73.89764,9.81,2110,-57,82.37
6692.03,104 St & 32 Ave,2161,1436,725,1530,40.75951,-73.86491,9.25,2105,-56,66.45
8483.02,Andrews Ave S & W 179 St,2156,1771,385,2106,40.855156,-73.91278,12.11,2167,11,82.14
8835.05,Irwin Ave & W 232 St,2147,1571,576,1911,40.88227,-73.90809,20.27,2234,87,73.17
3178.02,57 St & 1 Ave,2146,1640,506,1391,40.646377,-74.023087,15.7,2185,39,76.42
8672.05,Eames Pl & Claflin Ave,2143,1639,504,2041,40.8692,-73.90121,11.16,2161,18,76.48
3050.03,55 St & 5 Ave,2143,1693,450,1700,40.642408,-74.013318,14.17,2102,-41,79.0
4990.02,Railroad Ave & Kay Ave,2138,1561,577,1537,40.70514807698391,-73.97078096866608,15.04,2061,-77,73.01
6609.03,34 Ave & 108 St,2137,1286,851,1779,40.75614,-73.86084,12.71,2185,48,60.18
4590.01,Soissons Landing,2136,759,1377,218,40.69231660719192,-74.01486575603485,34.7,2277,141,35.53
6005.04,55 Ave & 90 St,2134,1639,495,1496,40.73676,-73.87318,11.71,2191,57,76.8
7987.14,Rogers Pl & E 165 St,2133,1758,375,1942,40.82388366441761,-73.8974027708582,10.4,2197,64,82.42
8285.09,E 174 St & Walton Ave,2133,1684,449,1866,40.844811,-73.912042,10.95,2096,-37,78.95
8717.07,E 201 St & Briggs Ave,2130,1791,339,2055,40.87207,-73.88459,12.63,2168,38,84.08
6304.04,98 St & 41 Ave,2128,1557,571,1752,40.74773,-73.86649,10.21,2147,19,73.17
8811.01,Paul Ave & Mosholu Pkwy,2120,1670,450,1967,40.8802945,-73.8860653648,12.42,2175,55,78.77
8351.06,E 178 St & Monterey Ave,2117,1818,299,1951,40.84749,-73.89464,10.42,2032,-85,85.88
8738.01,Goulden Ave & Bedford Park Blvd,2116,1601,515,1906,40.87387,-73.89533,11.75,2121,5,75.66
7060.02,21 Ave & 80 St,2106,1818,288,1639,40.770888,-73.889914,12.43,2122,16,86.32
8209.01,Morris Ave & E 171 St,2105,1677,428,1938,40.83899,-73.9109,10.19,2145,40,79.67
3917.03,St Johns Pl & Howard Ave,2104,1535,569,1703,40.66992,-73.92002,13.46,2128,24,72.96
SYS016,Morgan Bike Mechanics,2104,2031,73,1560,40.70962789682351,-73.93145710229872,16.29,2334,230,96.53
8579.05,Academy St & Nagle Ave,2101,1591,510,1826,40.862562,-73.922661,16.48,2188,87,75.73
6921.04,23 Ave & 83 St,2098,1655,443,1455,40.76646,-73.88674,13.15,2120,22,78.88
8319.01,Anthony Ave & E 175 St,2090,1767,323,1985,40.846465,-73.903869,10.73,2098,8,84.55
8175.06,College Ave & E 170 St,2089,1670,419,1815,40.837576,-73.910489,10.35,2047,-42,79.94
4933.04,Marcy Ave & Rutledge St,2086,1662,424,1416,40.703681,-73.95427,13.13,2126,40,79.67
4129.10,Herkimer St & Eastern Pkwy,2079,1457,622,1763,40.67738,-73.90829,17.52,1378,-701,70.08
7905.05,Garrison Ave & Manida St,2077,1616,461,1790,40.818743,-73.890247,16.73,1772,-305,77.8
8582.10,Bainbridge Ave & E 193 St,2066,1655,411,1851,40.86415477605928,-73.892452880543,10.94,2057,-9,80.11
8649.03,Bainbridge Ave & E 198 St,2057,1561,496,1954,40.8684871,-73.8884559781,11.54,2068,11,75.89
8472.06,Valentine Ave & E 183 St,2053,1720,333,1917,40.856987,-73.898237,11.07,1985,-68,83.78
3000.08,6 Ave & 55 St,2046,1779,267,1826,40.640831,-74.010996,10.08,2082,36,86.95
8778.01,E Mosholu Pkwy & Van Cortlandt Ave E,2045,1427,618,1813,40.87656,-73.88366,15.24,2041,-4,69.78
8720.02,Jerome Ave & E 198 St,2045,1660,385,1862,40.87144520687118,-73.89289632439613,12.47,2051,6,81.17
3982.01,Eastern Pkwy & St Marks Ave,2033,1404,629,1631,40.67319,-73.91083,13.69,2077,44,69.06
7391.02,20 Ave & Shore Blvd,2032,1704,328,1216,40.785994,-73.915098,12.7,2038,6,83.86
8095.06,Hoe Ave & Jennings St,2031,1615,416,1836,40.832171,-73.889686,11.44,2036,5,79.52
3707.01,23 St & 3 Ave,2025,1509,516,1350,40.662611,-73.998623,13.82,2134,109,74.52
6964.05,Ditmars Blvd & 73 St,2024,1675,349,1661,40.76817,-73.896293,10.97,2029,5,82.76
5953.03,97 St & 57 Ave,2023,1338,685,1388,40.73727,-73.86415,13.99,2077,54,66.14
8369.08,Hughes Ave & Oak Tree Pl,2022,1505,517,1876,40.85079,-73.88945,11.15,2037,15,74.43
6028.01,57 Ave & 98 Pl,2019,1388,631,1626,40.73802,-73.86103,11.57,2233,214,68.75
6231.01,46 Ave & Junction Blvd,2016,1229,787,1571,40.74399,-73.86781,9.36,2035,19,60.96
7767.06,Southern Blvd & Ave St John,2005,1503,502,1641,40.812769,-73.901583,14.12,2023,18,74.96
5248.05,Eliot Ave & 60 Ln,2001,1390,611,1592,40.71391,-73.90299,12.93,2050,49,69.47
7870.02,Prospect Ave & Longwood Ave,1999,1561,438,1577,40.81899,-73.90202,10.2,1658,-341,78.09
6053.01,Corona Ave & 111 St,1999,1005,994,1227,40.7408,-73.84978,19.11,2076,77,50.28
6780.06,87 St & 30 Ave,1998,1589,409,1506,40.76156,-73.88167,11.51,2016,18,79.53
3454.01,Clarkson Ave & Troy Ave,1989,1772,217,1000,40.65633,-73.93648,13.07,2056,67,89.09
3958.02,Sterling Pl & Ralph Ave,1988,1437,551,1679,40.67095,-73.92222,12.51,2007,19,72.28
8196.02,Southern Blvd & E 175 St,1980,1477,503,1591,40.839335,-73.886445,10.76,1958,-22,74.6
6533.02,37 Ave & 106 St,1978,1127,851,1291,40.75397,-73.862,13.31,2000,22,56.98
6787.02,30 Ave & 80 St,1975,1535,440,1487,40.76109,-73.88838,11.03,2003,28,77.72
3391.10,E 34 St & Linden Blvd,1973,1585,388,1093,40.65302,-73.94599,15.82,1388,-585,80.33
6433.01,92 St & 37 Ave,1960,1420,540,1449,40.75085,-73.87509,11.33,1954,-6,72.45
6237.01,47 Ave & Skillman Ave,1959,1580,379,1515,40.7437524099784,-73.94176483154297,12.63,2003,44,80.65
8465.01,Sedgwick Ave & W Burnside Ave,1955,1571,384,1777,40.854947,-73.916661,11.4,1941,-14,80.36
8734.04,Grand Concourse & E 203 St,1951,1587,364,1790,40.87382,-73.88661,10.72,1802,-149,81.34
4031.05,St Marks Ave & Ralph Ave,1946,1374,572,1577,40.67372,-73.92199,14.9,1820,-126,70.61
8040.03,E 167 St & Bryant Ave,1941,1443,498,1664,40.826706,-73.888719,14.1,2008,67,74.34
6645.06,32 Ave & 75 St,1935,1534,401,1105,40.75704,-73.8924,9.53,1946,11,79.28
3172.01,Tilden Ave & Nostrand Ave,1928,1464,464,1492,40.64683,-73.94933,15.37,2021,93,75.93
6948.1,Broadway & W 58 St,1925,1392,533,1404,40.76695317,-73.98169333,16.45,8706,6781,72.31
8489.06,E 187 St & 3 Ave,1921,1507,414,1668,40.85724,-73.8909,12.01,1951,30,78.45
5199.01,65 Ln & Metropolitan Ave,1919,1496,423,1415,40.7123,-73.89397,16.42,1913,-6,77.96
8044.09,Intervale Ave & Kelly St,1917,1640,277,1547,40.827301,-73.896372,11.27,1923,6,85.55
4687.03,Cypress Ave & St Felix Ave,1917,1441,476,1423,40.69559,-73.89927,12.59,1832,-85,75.17
6468.01,54 St & 37 Ave,1904,1572,332,1053,40.75098,-73.90799,8.68,1766,-138,82.56
4892.02,Lorimer St & Harrison Ave,1903,1553,350,1047,40.702726,-73.94984,12.45,1904,1,81.61
8384.04,University Ave & Morton Pl,1896,1442,454,1725,40.85118155499655,-73.91465058978447,12.02,1824,-72,76.05
8605.06,Aqueduct Ave & W 190 St,1896,1504,392,1764,40.8649213,-73.9024238,10.99,1849,-47,79.32
5129.01,Palmetto St & Traffic Ave,1889,1425,464,1448,40.70929,-73.89441,15.08,1565,-324,75.44
6273.03,Case St & 94 St,1881,1375,506,1364,40.74619,-73.87193,12.61,1877,-4,73.1
3567.05,Rutland Rd & E 45 St,1881,1512,369,1030,40.66034,-73.93618,12.46,1963,82,80.38
6490.02,108 St & 39 Ave,1877,999,878,1400,40.75165,-73.85915,10.67,1914,37,53.22
8795.03,Grand Concourse & E Mosholu Pkwy S,1874,1480,394,1680,40.877964,-73.8847550291,13.97,1882,8,78.98
2996.05,Ocean Pkwy & Ave C,1866,1694,172,1015,40.64078,-73.97395,13.86,1897,31,90.78
6457.06,104 St & 38 Ave,1863,1111,752,1339,40.75138,-73.86242,10.95,1922,59,59.63
6037.02,53 Ave & 94 St,1861,1313,548,1197,40.73921,-73.86887,11.42,1907,46,70.55
6848.04,88 St & Astoria Blvd,1858,1436,422,1397,40.76424,-73.8812,12.66,1897,39,77.29
5881.01,Tyler Ave & Maurice Ave,1855,1501,354,1316,40.73394,-73.90128,14.14,1900,45,80.92
8362.09,Jerome Ave & W 177 St,1854,1475,379,1503,40.850121,-73.910765,13.77,1884,30,79.56
3087.01,Cortelyou Rd & E 34 St,1848,1095,753,1425,40.64454,-73.94486,18.83,2002,154,59.25
8849.03,Broadway & W 234 St,1841,1377,464,1607,40.88185,-73.90291,14.27,2018,177,74.8
4203.04,Somers St & Broadway,1839,1263,576,1462,40.67945,-73.90474,13.8,1524,-315,68.68
3639.04,Schenectady Ave & Maple St,1839,1524,315,1153,40.66178,-73.93445,10.41,1875,36,82.87
6014.01,St James Ave & 51 Ave,1835,1354,481,1297,40.73813,-73.88104,14.74,1888,53,73.79
2733.03,67 St & Erik Pl,1834,1325,509,1325,40.633385,-74.016562,21.26,1895,61,72.25
4904.03,Cypress Hills St & Otto Rd,1827,1277,550,1353,40.70204,-73.89288,14.73,1789,-38,69.9
4023.05,Pacific St & Thomas S. Boyland St,1824,1253,571,1533,40.67568,-73.91396,14.41,1550,-274,68.7
8575.02,Cedar Ave & W Fordham Rd,1819,1122,697,1659,40.86156,-73.91219,9.73,1835,16,61.68
8285.11,Featherbed Ln & Jerome Ave,1818,1549,269,1564,40.845505,-73.914311,9.55,1886,68,85.2
8624.01,Webb Ave & W 190 St,1817,1520,297,1670,40.8660052,-73.904254892,10.98,1681,-136,83.65
